tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,userMentions_userName,attitude,tweetSentiment,,manualSentiment
1.01599E+18,7/8/2018,@CivilEats @Resourceful1942 @USDA It's just more Food Lobby obfuscation and https://t.co/WPfdB45tXJ,,,2,"@CivilEats,@Resourceful1942,@USDA",positive,neg,,
1.01599E+18,7/8/2018,RT @USDA: Agriculture @SecretarySonny visits the Port of Vancouver for a roundtable discussion during the #BackToOurRoots tour of Washingto?,#BackToOurRoots,,9,"@USDA,@SecretarySonny",positive,neg,,
1.01599E+18,7/8/2018,RT @manueloteroIICA: A Condensed History of American Agriculture 1776?1999 via @USDA ,,,,,,neg,,
United States Department of Agriculture - Agricultura?,,,17,"@manueloteroIICA,@USDA",positive,,,error,,
1.01598E+18,7/8/2018,@Deplorable_Lynx @SergHanfeld @GrowthEnergy @USDA @EPA Socialist much?,,,0,"@Deplorable_Lynx,@SergHanfeld,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,"RT @pilotlightchefs: Pilot Light is excited to announce that we are a recipient of a 2018 @USDA (FNS) Farm to School Implementation Grant,?",,,3,"@pilotlightchefs,@USDA",positive,pos,,
1.01598E+18,7/8/2018,"@GrowthEnergy @USDA @EPA Promote farm economy at the expense of destroying a vast majority of fuel suppliers, curre? https://t.co/18BufZtH9x",,,0,"@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,RT @NJTVNews: Separating myth from science in the ?Chemistry of Cuisine? @HillNJTV reports @wpunj_edu @USDA https://t.co/iSCLrh7SOz https:/?,,,2,"@NJTVNews,@HillNJTV,@wpunj_edu,@USDA",positive,neg,,
1.01598E+18,7/8/2018,"RT @johnso291937: @GrowthEnergy @USDA @EPA No, get all ethanol out of our fuel!  Damage to car parts, lawnmowers, boats etc. is tremendous!?",,,5,"@johnso291937,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,RT @pittsburgbear: @GrowthEnergy @USDA @EPA Lobbyist make laws that force you to buy their products... This isn't freedom. I don't want to?,,,2,"@pittsburgbear,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,RT @BluePirate_: @GrowthEnergy @USDA @EPA 2 stroke engines mostly. Frequently used for FlexFuel vehicles when we were pursuing greener poli?,,,2,"@BluePirate_,@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01598E+18,7/8/2018,"Cigarettes and Alcohol are Manufactured.  They are Schedule I Drugs, yet are Legal!!!?? Marijuana is a Medicinal Pl? https://t.co/xAIDFMJloN",,,0,,positive,neg,,
1.01598E+18,7/8/2018,RT @passlaba: @GeriBAnderson @GrowthEnergy @USDA @EPA It is. Iowa and Nebraska farmers get millions in government subsidies to produce etha?,,,3,"@passlaba,@GeriBAnderson,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,"RT @Franceborn: @GrowthEnergy @USDA @EPA NO to E15 ..We have enough oil&gas ,it is not needed. Of course, Politicians like those energy Co.?",,,4,"@Franceborn,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,"RT @nazani14: @GrowthEnergy @USDA @EPA Biofuels are still less good for the nation and the planet than solar, wind, and other clean energy?",,,2,"@nazani14,@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01598E+18,7/8/2018,RT @WildHogs6: @GrowthEnergy @USDA @EPA E15 cost more than it can be sold for. It is also bad for the motor and it erodes rubber n plastic?,,,4,"@WildHogs6,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,"RT @TomWilk2: @GrowthEnergy @USDA @EPA Personally, I'd prefer to go back to E5 or E-0. Maybe have pure gasoline available at all stations a?",,,5,"@TomWilk2,@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01598E+18,7/8/2018,"RT @Jeffrey52095461: @GrowthEnergy @USDA @EPA That stuff is horrible for our vehicles, air, and water!  It also is not fuel efficient at al?",,,7,"@Jeffrey52095461,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,"RT @Bufkinite: @GrowthEnergy @USDA @EPA Don?t know how this ?promoted? tweet made it into my timeline, but E15 is a horrid idea meant to ma?",,,22,"@Bufkinite,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01598E+18,7/8/2018,"RT @JerrywithaJ1: @GrowthEnergy @USDA @EPA More BS from a program that should be cancelled totally. Bad for your engine, bad for environmen?",,,20,"@JerrywithaJ1,@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01597E+18,7/8/2018,Separating myth from science in the ?Chemistry of Cuisine? @HillNJTV reports @wpunj_edu @USDA? https://t.co/HnwGLomLcJ,,,2,"@HillNJTV,@wpunj_edu,@USDA",positive,neg,,
1.01597E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01597E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01597E+18,7/8/2018,RT @USDA_NRCS: How water moves through soil. https://t.co/02XyfhVeWx #ScienceFriday https://t.co/B8RKqnxfz6,#ScienceFriday,,50,@USDA_NRCS,positive,pos,,
1.01597E+18,7/8/2018,@lisamurkowski @USDA @SecretarySonny Vote No for SCOTUS pick!,,,0,"@lisamurkowski,@USDA,@SecretarySonny",positive,neg,,
1.01597E+18,7/8/2018,How long until these baby birds will be ready to leave the nest?,,,,,,neg,,
It is under a covered patio where we hang out. We? https://t.co/ZoHyVvUMZT,,,0,,positive,,,error,,
1.01596E+18,7/8/2018,@GrowthEnergy @USDA @EPA There goes the engine on my Harley. This is total idiocy and this taxpayers funded folly needs to end,,,0,"@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01596E+18,7/8/2018,RT @USDA: Agriculture @SecretarySonny visits the Port of Vancouver for a roundtable discussion during the #BackToOurRoots tour of Washingto?,#BackToOurRoots,,9,"@USDA,@SecretarySonny",positive,neg,,
1.01596E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01596E+18,7/8/2018,@GrowthEnergy @USDA @EPA If they wanted to revitalize the farm industry they're not doing it right. Those tariffs j? https://t.co/rI1KiabpVx,,,0,"@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01596E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01596E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01596E+18,7/8/2018,RT @USDA: Agriculture @SecretarySonny visits the Port of Vancouver for a roundtable discussion during the #BackToOurRoots tour of Washingto?,#BackToOurRoots,,9,"@USDA,@SecretarySonny",positive,neg,,
1.01596E+18,7/8/2018,Agriculture @SecretarySonny visits the Port of Vancouver for a roundtable discussion during the #BackToOurRoots tou? https://t.co/TIkCeESXzS,#BackToOurRoots,,9,@SecretarySonny,positive,neg,,
1.01596E+18,7/8/2018,"A new study by the @USDA concluded that 97 percent of us are failing to properly cleanse our filth-encrusted palms,? https://t.co/6EvMK33Wj9",,,0,@USDA,positive,pos,,
1.01596E+18,7/8/2018,RT @repdonyoung: Thank you @SecretarySonny for recognizing the detrimental effect the 2001 #RoadlessRule has had on SE Alaska. In this year?,#RoadlessRule,,4,"@repdonyoung,@SecretarySonny",positive,pos,,
1.01596E+18,7/8/2018,"RT @MNSoyGrowers: These are the people affected by tariffs. We need to remind the Administration, soybean farmers and their families need t?",,,19,@MNSoyGrowers,positive,pos,,
1.01596E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01595E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01595E+18,7/8/2018,RT @sistercrow: @SecretarySonny @RepNewhouse @WAFarmBureau Dan loves the farm bill because it will funnel our tax payer money to  billionai?,,,1,"@sistercrow,@SecretarySonny,@RepNewhouse,@WAFarmBureau",positive,neg,,
1.01595E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01595E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01595E+18,7/8/2018,@SecretarySonny @RepNewhouse @WAFarmBureau Dan loves the farm bill because it will funnel our tax payer money to  b? https://t.co/134Zxvexv6,,,1,"@SecretarySonny,@RepNewhouse,@WAFarmBureau",positive,neg,,
1.01595E+18,7/8/2018,@MNSoyGrowers @realDonaldT @SecretarySonny Y'all tagged a trump parody account,,,0,"@MNSoyGrowers,@realDonaldT,@SecretarySonny",positive,neg,,
1.01595E+18,7/8/2018,"RT @MNSoyGrowers: These are the people affected by tariffs. We need to remind the Administration, soybean farmers and their families need t?",,,19,@MNSoyGrowers,positive,pos,,
1.01595E+18,7/8/2018,"@MNSoyGrowers @realDonaldT @SecretarySonny You just tweeted at a Trump parody account. In other news, reap what you sow #MAGAts",#MAGAts,,0,"@MNSoyGrowers,@realDonaldT,@SecretarySonny",positive,pos,,
1.01595E+18,7/8/2018,"@MNSoyGrowers @realDonaldT @SecretarySonny ""You do it to yourself, you do, and that's what really hurts, is you do? https://t.co/eYEvryXfcW",,,0,"@MNSoyGrowers,@realDonaldT,@SecretarySonny",positive,neg,,
1.01595E+18,7/8/2018,Yes @PMOIndia We have no bananas @realDonaldTrump Why the song may come true again @narendramodi Bananas are on the? https://t.co/NBtXn4mJdv,,,0,"@PMOIndia,@realDonaldTrump,@narendramodi",positive,pos,,
1.01595E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01595E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01594E+18,7/8/2018,"RT @SteveHe03405381: @MNSoyGrowers @realDonaldT @SecretarySonny Majority of farmers voted for trump. Maybe someone will start a ""lock her u?",,,1,"@SteveHe03405381,@MNSoyGrowers,@realDonaldT,@SecretarySonny",positive,pos,,
1.01594E+18,7/8/2018,"RT @MNSoyGrowers: These are the people affected by tariffs. We need to remind the Administration, soybean farmers and their families need t?",,,19,@MNSoyGrowers,positive,pos,,
1.01594E+18,7/8/2018,"RT @MNSoyGrowers: These are the people affected by tariffs. We need to remind the Administration, soybean farmers and their families need t?",,,19,@MNSoyGrowers,positive,pos,,
1.01594E+18,7/8/2018,"RT @MNSoyGrowers: These are the people affected by tariffs. We need to remind the Administration, soybean farmers and their families need t?",,,19,@MNSoyGrowers,positive,pos,,
1.01594E+18,7/8/2018,"RT @MNSoyGrowers: These are the people affected by tariffs. We need to remind the Administration, soybean farmers and their families need t?",,,19,@MNSoyGrowers,positive,pos,,
1.01594E+18,7/8/2018,RT @SecretarySonny: The tax cuts & reforms @POTUS championed & signed into law are helping agriculture. New analysis shows all family farms?,,,803,"@SecretarySonny,@POTUS",positive,pos,,
1.01594E+18,7/8/2018,@GrowthEnergy @USDA @EPA This will raise gas prices for everyone.,,,0,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01594E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01594E+18,7/8/2018,RT @nancysnegron: Hurricane Maria revealed the true food insecurity issue in #PuertoRico. The island is taking steps to ensure adequate foo?,#PuertoRico,,12,@nancysnegron,positive,pos,,
1.01594E+18,7/8/2018,RT @nancysnegron: Hurricane Maria revealed the true food insecurity issue in #PuertoRico. The island is taking steps to ensure adequate foo?,#PuertoRico,,12,@nancysnegron,positive,pos,,
1.01594E+18,7/8/2018,@CivilEats @USDA I created my website specifically because FDA labeling laws on MSG suck.,,,0,"@CivilEats,@USDA",positive,neg,,
1.01594E+18,7/8/2018,@CivilEats @USDA Due to the expanded use of food additives like hydrolyzed protein and autolyzed yeast it is very d? https://t.co/2iJo70HMjc,,,1,"@CivilEats,@USDA",positive,neg,,
1.01594E+18,7/8/2018,@GrowthEnergy @USDA @EPA E 15 destroys your car,,,0,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01594E+18,7/8/2018,@GrowthEnergy @USDA @EPA  https://t.co/sVhzqpj8KP,,,0,"@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01594E+18,7/8/2018,@GrowthEnergy @USDA @EPA  https://t.co/EuY9ZBjw4B,,,0,"@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01594E+18,7/8/2018,RT @USDANutrition: Find your local #farmersmarket with @USDA?s National Farmers Market Directory: https://t.co/VgX5YjBUFf https://t.co/3qob?,#farmersmarket,,14,"@USDANutrition,@USDA",positive,pos,,
1.01594E+18,7/8/2018,"@drjkahn @USDA Lol, ""Power Butt Wipe Lobby"" Vegan humor is sustainable!",,,0,"@drjkahn,@USDA",positive,neg,,
1.01594E+18,7/8/2018,@GrowthEnergy @USDA @EPA How about you I send you the repair bills for repairs of my snowblower and generator engines?,,,0,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01594E+18,7/8/2018,@GrowthEnergy @USDA @EPA MAGA End Corn Subsidies,,,0,"@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01594E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01594E+18,7/8/2018,@drjkahn @USDA I. It meat directly from local farmer. Grass fed organic locally processed.,,,0,"@drjkahn,@USDA",positive,neg,,
1.01593E+18,7/8/2018,"RT @NBCLatino: Some Puerto Ricans had turned to farming before #HurricaneMaria. After the storm, there was no food on the shelves. Now farm?",#HurricaneMaria,,10,@NBCLatino,positive,neg,,
1.01593E+18,7/8/2018,"RT @drjkahn: Why do diaper wipes indicate factory, line, and time produced but it is illegal to visit a slaughterhouse to watch your dinner?",,,1,@drjkahn,positive,neg,,
1.01593E+18,7/8/2018,"Why do diaper wipes indicate factory, line, and time produced but it is illegal to visit a slaughterhouse to watch? https://t.co/4RVBJPH1gD",,,1,,positive,neg,,
1.01592E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01592E+18,7/8/2018,"@GrowthEnergy @USDA @EPA Luckily we can get non ethanol gas here, but it's premium so it is most expensive.",,,1,"@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01592E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01591E+18,7/8/2018,"ARTICLE: In a recent @USDA food safety study, 97% of people failed to wash their hands effectively, along with comm? https://t.co/lqIDZdp3Sn",,,0,@USDA,positive,neg,,
1.01591E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01591E+18,7/8/2018,"A tool for calculating the approximate amount of nitrogen, phosphorus, and potassium that is removed by the harvest? https://t.co/7GSiYIbLcr",,,0,,positive,pos,,
1.01591E+18,7/8/2018,RT @ichildnutrition: Check out this resourceful infographic from @FarmtoSchool @USDA  for Geographic Preference: what it is and how to use?,,,2,"@ichildnutrition,@FarmtoSchool,@USDA",positive,neg,,
1.0159E+18,7/8/2018,RT @Urena: Are You a Veteran Interested in Farming? @USDA has a new program that can help you get started. https://t.co/XjOQ9SwUx4 @usdafsa?,,,5,"@Urena,@USDA,@usdafsa",positive,pos,,
1.01589E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01589E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01589E+18,7/8/2018,Retweeted Civil Eats (@CivilEats):,,,,,,pos,,
Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eat? https://t.co/2wNeI75olw,,,0,"@CivilEats,@USDA",positive,,,error,,
1.01589E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01588E+18,7/8/2018,RT @Urena: Are You a Veteran Interested in Farming? @USDA has a new program that can help you get started. https://t.co/XjOQ9SwUx4 @usdafsa?,,,5,"@Urena,@USDA,@usdafsa",positive,pos,,
1.01587E+18,7/8/2018,RT @CivilEats: Three reasons to be concerned about the @USDA?s proposed GMO labeling rules Eats https://t.co/oce57deLA8 https://t.co/B3KPVw?,,,34,"@CivilEats,@USDA",positive,pos,,
1.01587E+18,7/8/2018,Farmers are the root of America (pun NOT intended -- just works out that way).  Thanks for all your hard work? https://t.co/4eb1oUAcn1,,,0,,positive,neg,,
1.01587E+18,7/8/2018,RT @annamoor1995: .@MarsPetcareUS .@Hillsfoods .@USDA #AKC .@RoyalCanin Every day #Dogs are #killed without a shred of Conscience N this HE?,"#AKC,#Dogs,#killed",,5,"@annamoor1995,@MarsPetcareUS,@HillsFoods,@USDA,@RoyalCanin",positive,pos,,
1.01586E+18,7/8/2018,RT @annamoor1995: .@MarsPetcareUS .@Hillsfoods .@USDA #AKC .@RoyalCanin Every day #Dogs are #killed without a shred of Conscience N this HE?,"#AKC,#Dogs,#killed",,5,"@annamoor1995,@MarsPetcareUS,@HillsFoods,@USDA,@RoyalCanin",positive,pos,,
1.01586E+18,7/8/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
